sampleid	G000002515	G000002545	G000003855	G000006335	G000006445	G000026945	G000091025	G000146045	G000149425	G000149645	G000149955	G000181695	G000182965	G000185945	G000226395	G000243375	G000300575	G000315645	G000349305	G000721785	G000769745	G001298625	G001417885	G001642055	G001661405	G002079055	G002775015	G003290485	G004154835	G004353045	G900007375
13722.58cfa831e4b0c9d6adf6c485	0	0	5	0	0	0	0	0	0	0	1	12734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	1
13722.58cfa831e4b0c9d6adf6ca05	0	0	1	0	0	0	0	0	0	1	0	10056	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
13722.58cfa82ee4b0c9d6adf6ae6a	0	0	5	0	0	0	0	5	0	0	0	14227	0	0	0	0	64	0	0	0	0	0	1	4	0	1	0	7	7	2	0
13722.58cfa82ee4b0c9d6adf6ae50	0	0	5	0	0	0	0	47	0	0	0	20689	0	1	0	0	102	4	0	0	0	0	1	0	1	2	2	38	2	5	0
13722.58cfa82ee4b0c9d6adf6b02c	0	0	7	0	2	1	0	17	0	0	1	12491	0	0	0	0	120	0	0	0	0	0	0	0	0	2	2	16	2	1	0
13722.58cfa82fe4b0c9d6adf6b631	0	0	0	0	0	0	0	0	0	0	0	16488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0
13722.58cfa82fe4b0c9d6adf6b64a	0	0	1	0	0	0	0	0	0	0	0	11205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
13722.58cfa82fe4b0c9d6adf6b635	0	0	3	0	0	0	0	0	0	0	0	12835	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	1	1	0
13722.58cfa82fe4b0c9d6adf6b659	0	0	1	0	0	0	0	0	0	1	0	10888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
13722.58cfa82fe4b0c9d6adf6b653	0	0	1	0	0	0	0	0	0	0	0	11690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	4	0
13722.58cfa82fe4b0c9d6adf6b666	0	0	1	0	0	0	0	1	0	0	0	6060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	6	0
13722.58cfa82fe4b0c9d6adf6b66c	0	0	4	0	0	0	0	0	0	0	0	9630	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0
13722.58cfa82ee4b0c9d6adf6ae52	0	0	4	0	0	0	0	10	0	0	0	10371	0	0	0	0	43	5	0	0	0	0	0	0	0	0	1	26	1	2	0
13722.58cfa82fe4b0c9d6adf6b6ba	0	0	1	0	0	0	0	2	0	0	0	2244	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	11	0
13722.58cfa82fe4b0c9d6adf6b704	0	0	1	0	0	0	0	0	0	0	0	16025	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	12	0	0	0
13722.58cfa82fe4b0c9d6adf6b6aa	0	0	1	0	0	0	0	0	0	0	0	9114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
13722.58cfa82fe4b0c9d6adf6b6de	0	0	1	0	0	0	0	0	0	0	0	12374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
13722.58cfa82fe4b0c9d6adf6b64b	0	0	1	0	0	0	0	17	0	0	1	4325	0	2	0	0	64	0	1	2	0	0	0	4	0	1	1	19	6	3	0
13722.58cfa82fe4b0c9d6adf6b716	0	0	1	0	0	0	0	0	0	0	0	21206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
13722.58cfa82fe4b0c9d6adf6b790	0	0	0	0	0	0	0	0	0	2	0	26196	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0
13722.58cfa82fe4b0c9d6adf6b738	0	0	2	0	0	0	0	6	0	0	0	6482	0	0	4	0	11	0	0	0	0	0	0	0	1	0	2	45	0	0	0
13722.58cfa82fe4b0c9d6adf6b7b6	0	0	0	0	6	0	0	0	0	0	0	4239	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22	0	1	0
13722.58cfa82fe4b0c9d6adf6b7d8	0	0	0	0	0	0	0	0	0	0	0	14160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	8	0
13722.58cfa82fe4b0c9d6adf6b868	0	0	0	0	0	0	0	0	0	0	0	16288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa82fe4b0c9d6adf6b7c6	0	0	0	0	0	0	0	0	0	0	1	10194	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0
13722.58cfa82fe4b0c9d6adf6b8fe	0	0	0	0	0	0	0	0	0	3	0	13744	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0
13722.58cfa82fe4b0c9d6adf6b88d	0	0	0	0	0	0	0	0	0	0	0	12405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
13722.58cfa82fe4b0c9d6adf6b8b3	0	0	1	0	0	0	0	2	0	0	0	3916	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	2	0	1	0
13722.58cfa82fe4b0c9d6adf6b903	0	0	0	0	0	0	0	2	0	0	0	8865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
13722.58cfa82fe4b0c9d6adf6b955	0	0	3	0	0	0	0	2	0	0	0	20202	0	0	0	0	8	0	0	0	0	0	0	0	0	0	1	5	3	2	0
13722.58cfa82fe4b0c9d6adf6b90e	0	0	2	0	0	0	0	2	0	0	0	7774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0
13722.58cfa82fe4b0c9d6adf6b912	0	0	0	0	0	0	0	0	0	0	0	8614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0
13722.58cfa82fe4b0c9d6adf6b9f8	0	0	1	0	0	0	0	0	0	0	0	13034	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0
13722.58cfa82fe4b0c9d6adf6ba10	0	0	1	0	0	0	0	0	0	0	0	21767	0	1	0	0	0	4	0	2	0	0	0	0	0	0	1	4	0	0	0
13722.58cfa830e4b0c9d6adf6ba84	0	0	1	0	0	0	0	0	0	0	0	14857	1	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	1
13722.58cfa830e4b0c9d6adf6bbd8	0	0	3	0	0	0	0	0	0	0	1	15435	0	2	0	0	0	0	0	0	0	0	0	2	1	0	1	16	2	0	1
13722.58cfa830e4b0c9d6adf6ba91	0	0	2	0	0	1	1	0	0	0	1	13848	3	1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	1
13722.58cfa830e4b0c9d6adf6bc52	0	0	2	0	0	0	1	0	0	0	1	15939	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	2
13722.58cfa830e4b0c9d6adf6bc62	0	0	0	0	0	0	0	0	0	0	1	6080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	1	0	0
13722.58cfa830e4b0c9d6adf6bc88	0	0	4	0	0	0	0	0	0	0	0	11079	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
13722.58cfa82fe4b0c9d6adf6b7c4	0	0	6	0	0	0	0	78	0	1	1	16439	1	0	0	0	167	0	0	0	0	0	0	0	0	6	0	41	0	9	0
13722.58cfa830e4b0c9d6adf6bc8c	0	0	5	0	0	0	1	0	0	0	0	17764	1	1	0	0	0	0	0	1	0	0	1	0	0	0	2	0	1	1	0
13722.58cfa830e4b0c9d6adf6bc90	0	0	5	0	0	0	1	2	0	0	1	13902	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	24	3	0
13722.58cfa830e4b0c9d6adf6bd64	0	0	0	0	0	0	0	0	0	0	0	15288	1	1	0	0	0	0	0	2	0	0	0	0	0	0	1	11	0	0	0
13722.58cfa82ee4b0c9d6adf6ae66	0	0	1	0	0	0	0	0	0	3	0	5907	0	0	0	0	32	4	0	0	0	0	0	0	0	2	1	2	1	17	0
13722.58cfa830e4b0c9d6adf6bd8c	0	0	2	0	0	0	0	0	0	0	0	19443	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	1	0
13722.58cfa82fe4b0c9d6adf6b98a	0	0	3	0	0	0	0	2	0	2	0	10001	0	0	0	0	23	0	0	1	0	0	0	0	0	0	0	2	1	2	1
13722.58cfa830e4b0c9d6adf6bc9e	0	0	3	0	0	0	1	0	0	0	0	18371	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0
13722.58cfa830e4b0c9d6adf6bda8	0	0	1	0	0	0	0	0	0	0	0	14583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	0
13722.58cfa830e4b0c9d6adf6bded	0	0	0	0	0	0	0	0	0	0	0	3742	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0
13722.58cfa830e4b0c9d6adf6bd9b	0	0	0	0	0	0	0	0	0	0	0	19481	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa830e4b0c9d6adf6be6a	0	0	2	0	0	0	0	2	0	0	0	18617	0	0	0	0	14	1	0	0	0	0	0	0	0	0	1	1	2	1	0
13722.58cfa830e4b0c9d6adf6bdc2	0	0	4	0	0	0	0	0	0	1	1	11915	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	5	5	0
13722.58cfa830e4b0c9d6adf6be74	0	0	1	0	0	1	0	0	0	0	0	13621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	1	1	0
13722.58cfa830e4b0c9d6adf6be7e	0	0	2	0	0	0	0	0	0	0	0	20339	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0
13722.58cfa830e4b0c9d6adf6be84	0	0	2	0	0	0	0	2	0	0	0	14376	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	11	1	2	0
13722.58cfa830e4b0c9d6adf6bec9	0	0	3	0	0	0	0	0	0	0	0	18863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1
13722.58cfa830e4b0c9d6adf6bf21	0	0	0	0	0	0	0	0	0	0	0	17767	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa830e4b0c9d6adf6bf77	0	0	0	0	0	0	0	2	0	0	0	9282	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0
13722.58cfa830e4b0c9d6adf6bf1f	0	0	1	0	0	0	0	0	0	0	0	15875	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	5	1	1	0
13722.58cfa830e4b0c9d6adf6bf85	0	0	0	0	0	0	0	0	0	0	0	4186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
13722.58cfa830e4b0c9d6adf6befc	0	0	1	0	0	0	0	2	0	0	0	16843	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	3	0	0
13722.58cfa830e4b0c9d6adf6bead	0	0	2	0	0	2	1	0	0	1	0	9804	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	3	0	2	0
13722.58cfa830e4b0c9d6adf6bf9f	0	0	0	0	0	0	0	0	0	0	0	15839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa830e4b0c9d6adf6bf91	0	0	3	0	0	0	0	2	0	0	1	20562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
13722.58cfa830e4b0c9d6adf6bfe8	0	0	0	0	0	0	0	0	0	0	0	3548	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa830e4b0c9d6adf6c01e	0	0	0	0	0	0	0	0	0	0	0	23512	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
13722.58cfa830e4b0c9d6adf6c01c	0	0	1	0	0	1	0	0	0	0	0	18753	1	0	0	0	13	0	0	0	0	0	0	0	0	0	0	4	0	0	0
13722.58cfa830e4b0c9d6adf6c026	0	0	1	0	0	0	0	2	0	0	0	28059	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	3	0	0
13722.58cfa830e4b0c9d6adf6bcac	0	0	3	0	0	0	1	0	0	0	0	11514	1	1	0	0	2	0	0	242	0	0	0	0	0	0	1	0	0	0	1
13722.58cfa830e4b0c9d6adf6c050	0	0	5	0	0	0	0	6	0	0	0	4782	1	0	0	0	21	0	0	0	0	0	0	0	0	0	2	9	0	0	0
13722.58cfa830e4b0c9d6adf6c15c	0	0	1	0	0	0	0	2	0	0	0	19799	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	1	0	0
13722.58cfa830e4b0c9d6adf6c041	0	0	1	0	0	0	1	0	0	0	0	7733	0	1	0	0	0	0	0	14	0	0	0	0	0	0	2	1	0	0	1
13722.58cfa830e4b0c9d6adf6c066	0	0	2	0	0	0	0	0	0	0	0	18686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	1
13722.58cfa830e4b0c9d6adf6c044	0	0	1	0	0	0	0	0	0	0	0	10910	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	5	1	0	1
13722.58cfa830e4b0c9d6adf6c1a7	0	0	2	0	0	0	0	0	0	0	0	16656	0	0	2	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa830e4b0c9d6adf6c1e0	0	0	0	0	0	0	0	0	0	0	0	18407	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0
13722.58cfa830e4b0c9d6adf6c1b8	0	0	2	0	0	0	0	0	0	0	0	14968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
13722.58cfa830e4b0c9d6adf6c1fc	0	0	1	0	0	0	0	0	0	0	0	22307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
13722.58cfa830e4b0c9d6adf6c222	0	0	0	0	0	0	0	0	0	0	0	16029	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0
13722.58cfa830e4b0c9d6adf6c23c	0	0	1	0	0	0	0	2	0	0	0	11719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
13722.58cfa830e4b0c9d6adf6c29e	0	0	0	0	0	0	0	2	0	0	0	5652	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa830e4b0c9d6adf6c272	0	0	3	0	0	0	0	2	0	0	0	13973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	6	0
13722.58cfa830e4b0c9d6adf6c248	0	0	0	0	0	0	0	0	0	0	0	21883	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0
13722.58cfa830e4b0c9d6adf6c2b2	0	0	0	0	0	0	0	0	0	0	0	15724	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa830e4b0c9d6adf6c2da	0	0	0	0	0	0	0	0	0	0	0	4592	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c34e	0	0	0	0	0	0	0	2	0	0	0	9387	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0
13722.58cfa830e4b0c9d6adf6c2cc	0	0	0	0	0	0	0	0	0	0	0	15698	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
13722.58cfa830e4b0c9d6adf6c2ec	0	0	0	0	0	0	0	0	0	0	0	4895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c384	0	0	0	0	0	0	0	0	0	0	0	17114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
13722.58cfa831e4b0c9d6adf6c498	1	0	0	705	0	38	1	1	0	0	0	14516	836	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
13722.58cfa831e4b0c9d6adf6c424	0	0	0	0	0	0	0	0	0	0	0	14492	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	2	0	1	0
13722.58cfa831e4b0c9d6adf6c4ce	0	0	0	0	0	0	0	0	0	0	0	9512	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c4a4	0	0	1	0	0	0	0	0	0	0	0	17188	1	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0
13722.58cfa831e4b0c9d6adf6c514	0	0	0	0	0	0	0	0	0	0	0	11426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
13722.58cfa831e4b0c9d6adf6c57e	0	0	2	0	0	0	0	2	0	0	0	15185	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	0	0	0
13722.58cfa830e4b0c9d6adf6c102	0	0	0	0	0	0	0	0	0	0	0	14423	0	0	0	0	7	0	0	0	0	0	0	0	0	1	1	2	8	2	0
13722.58cfa831e4b0c9d6adf6c5ea	0	0	0	0	0	0	0	0	0	0	0	18599	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa831e4b0c9d6adf6c5fe	0	0	3	0	0	0	0	0	0	0	0	24613	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	1	0	0
13722.58cfa831e4b0c9d6adf6c651	0	0	2	0	0	0	0	0	0	0	1	14354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
13722.58cfa831e4b0c9d6adf6c696	0	0	0	0	0	0	0	0	0	0	0	6130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c528	0	0	7	0	0	0	0	0	2	0	1	19946	1	1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	1	0
13722.58cfa831e4b0c9d6adf6c750	0	0	3	0	0	0	0	2	0	0	0	8164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
13722.58cfa831e4b0c9d6adf6c73e	0	0	3	0	0	0	0	2	0	0	0	18854	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
13722.58cfa831e4b0c9d6adf6c753	0	0	9	0	0	0	0	2	0	0	0	18414	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	2	0	1	1
13722.58cfa831e4b0c9d6adf6c76a	0	0	2	0	0	0	0	0	0	0	0	17415	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
13722.58cfa831e4b0c9d6adf6c810	0	0	2	0	0	0	0	0	0	0	0	12341	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0
13722.58cfa831e4b0c9d6adf6c770	0	0	0	0	0	0	0	0	0	0	0	12835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
13722.58cfa831e4b0c9d6adf6c77e	0	0	0	0	0	0	0	0	0	0	0	6818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c83a	0	0	1	0	0	0	0	0	0	0	0	16937	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
13722.58cfa831e4b0c9d6adf6c854	0	0	2	0	0	0	0	0	0	0	1	14408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
13722.58cfa831e4b0c9d6adf6c879	0	0	1	0	0	0	0	0	0	0	0	15508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
13722.58cfa831e4b0c9d6adf6c8d6	0	0	1	0	0	0	0	0	0	0	0	19643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
13722.58cfa831e4b0c9d6adf6c872	0	0	1	0	0	0	0	1	0	0	0	8357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0
13722.58cfa831e4b0c9d6adf6c8ce	0	0	0	0	0	0	0	0	0	0	0	18848	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
13722.58cfa831e4b0c9d6adf6c9da	0	0	2	0	0	0	0	0	0	0	0	17439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
13722.58cfa831e4b0c9d6adf6c999	0	0	2	0	0	0	0	0	0	0	0	19254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
13722.58cfa831e4b0c9d6adf6c962	0	0	2	0	0	0	0	2	0	0	0	21174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
13722.58cfa831e4b0c9d6adf6ca04	0	0	0	0	0	0	0	0	0	0	0	8053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6c96a	0	0	1	0	0	0	0	0	0	0	0	7541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	2	0
13722.58cfa831e4b0c9d6adf6ca37	0	0	0	0	0	0	0	0	0	0	0	5955	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6ca1d	0	0	0	0	0	0	0	0	0	0	0	14822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
13722.58cfa831e4b0c9d6adf6ca2e	0	0	0	0	0	0	0	0	0	0	0	7094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
13722.58cfa831e4b0c9d6adf6ca39	0	0	1	0	0	0	0	0	0	0	0	12227	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	8	0
13722.58cfa831e4b0c9d6adf6ca54	0	0	0	0	0	0	0	0	0	0	0	6299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6ca7c	0	0	1	0	0	0	0	0	0	0	0	15612	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0
13722.58cfa831e4b0c9d6adf6ca67	0	0	1	0	0	0	0	2	0	0	0	19381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6caa6	0	0	4	0	0	0	0	0	0	0	0	13768	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
13722.58cfa831e4b0c9d6adf6ca08	0	0	2	0	0	0	0	2	0	0	0	17004	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	3	7	0
13722.58cfa831e4b0c9d6adf6caa2	0	0	1	0	0	0	0	0	0	0	0	13250	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
13722.58cfa831e4b0c9d6adf6caaa	0	0	0	0	0	0	0	2	0	0	0	16560	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	2	2	0
13722.58cfa831e4b0c9d6adf6caac	0	0	1	0	0	0	0	0	0	0	0	19886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	2	0
13722.58cfa831e4b0c9d6adf6caca	0	0	4	0	0	0	0	1	0	0	0	10119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
13722.58cfa831e4b0c9d6adf6c9dc	0	0	0	0	0	0	0	0	0	0	0	13834	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa831e4b0c9d6adf6caf0	0	0	0	0	0	0	0	0	0	0	0	11357	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6cb1b	0	0	0	0	0	0	0	0	0	3	0	3327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6cad6	0	0	0	0	0	0	0	0	0	0	0	6117	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa831e4b0c9d6adf6cab6	0	0	2	0	0	0	0	0	0	0	0	11263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
13722.58cfa831e4b0c9d6adf6cc15	0	0	0	0	0	0	0	0	0	0	0	6141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6cbe8	0	0	0	0	0	0	0	0	0	86	0	4856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
13722.58cfa831e4b0c9d6adf6cb69	0	0	0	0	0	0	0	0	0	0	0	16291	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	6	2	0	0
13722.58cfa831e4b0c9d6adf6cb34	0	0	0	0	0	0	0	0	0	0	1	20492	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0
13722.58cfa831e4b0c9d6adf6cb38	0	0	1	0	0	0	0	0	0	0	0	16234	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
13722.58cfa831e4b0c9d6adf6cc31	0	0	1	0	0	0	0	0	0	0	0	12369	0	0	69	0	2	7	0	0	21	0	0	0	0	0	1	0	0	0	0
13722.58cfa831e4b0c9d6adf6cc70	0	0	0	0	0	0	0	0	0	46	0	5490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
13722.58cfa831e4b0c9d6adf6cc1f	0	0	2	0	0	0	0	0	0	0	0	13990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6cc7c	0	0	2	0	0	0	0	0	0	0	0	14846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0
13722.58cfa831e4b0c9d6adf6cc9f	0	0	1	0	0	0	0	0	0	0	0	12933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0
13722.58cfa831e4b0c9d6adf6cc98	0	0	0	0	0	0	0	0	0	0	0	23753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
13722.58cfa831e4b0c9d6adf6ccd0	0	0	3	0	0	0	0	0	0	0	0	19770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	1	0
13722.58cfa831e4b0c9d6adf6cc86	0	0	0	0	0	0	0	2	0	0	0	13840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
13722.58cfa831e4b0c9d6adf6ccd8	0	0	1	0	0	0	0	0	0	0	0	14465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	2	0
13722.58cfa831e4b0c9d6adf6ccf4	0	0	1	0	0	0	0	0	0	0	0	23213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0
13722.58cfa831e4b0c9d6adf6cd3c	0	0	1	0	0	0	0	0	0	0	0	21882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13722.58cfa831e4b0c9d6adf6cd04	0	0	0	0	0	0	0	0	0	0	0	10484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
13722.58cfa831e4b0c9d6adf6cdc0	0	0	3	0	0	0	0	0	0	0	0	14369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
13722.58cfa831e4b0c9d6adf6cdab	0	0	2	0	0	0	0	0	0	0	0	15839	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0
13722.58cfa832e4b0c9d6adf6ce2c	0	0	5	0	0	1	0	0	0	0	0	17783	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0
13722.58cfa832e4b0c9d6adf6ce30	0	0	2	0	0	0	0	0	0	0	0	28935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
13722.58cfa831e4b0c9d6adf6cd72	0	0	0	0	0	0	0	0	0	0	0	18926	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
